timeframe,cluster2017,NumOccupiedHsgUnits,NumOccupiedHsgUnits_m,cluster2017_nf,start_date,end_date,PctSameHouse5YearsAgo,PctVacantHsgUnitsForRent,PctOwnerOccupiedHsgUnits,PctVacantHUForRent_m,PctOwnerOccupiedHU_m,mprice_sf,sales_sf,MedianMrtgInc1_4m_adj,NumMrtgOrigHomePurchPerUnit,PctSubprimeConvOrigHomePur,forecl_ssl_1Kpcl_sf_condo,forecl_ssl_sf_condo,trustee_ssl_1Kpcl_sf_condo,trustee_ssl_sf_condo,PctAnnChgRMPriceSf_1yr,PctAnnChgRMPriceSf_5yr,PctAnnChgRMPriceSf_10yr,indc
2015,"Union Station, Stanton Park, Kingman Park",X,.,Cluster 25,1-Jan-15,31-Dec-15,X,X,X,X,X,688107,256,128365,88,0.1,0.3,2,0.4,3,.,.,.,1
2016,"Union Station, Stanton Park, Kingman Park",X,.,Cluster 25,1-Jan-16,31-Dec-16,X,X,X,X,X,705000,298,128365,88,0.1,0.3,2,0.4,3,.,.,.,1
1995,"Capitol Hill, Lincoln Park",X,.,Cluster 26,1-Jan-95,31-Dec-95,X,X,X,X,X,130000,216,77736,45,0,10,60,3.5,21,.,.,.,1
1996,"Capitol Hill, Lincoln Park",X,.,Cluster 26,1-Jan-96,31-Dec-96,X,X,X,X,X,139155,268,83730,65,0,12,75,5.3,32,.,.,.,1
1997,"Capitol Hill, Lincoln Park",X,.,Cluster 26,1-Jan-97,31-Dec-97,X,X,X,X,X,144500,303,84912,72,0,11,64,3.5,21,.,.,.,1
1998,"Capitol Hill, Lincoln Park",X,.,Cluster 26,1-Jan-98,31-Dec-98,X,X,X,X,X,150000,390,103399,69,0.1,17,103,6,36,.,.,.,1
1999,"Capitol Hill, Lincoln Park",X,.,Cluster 26,1-Jan-99,31-Dec-99,X,X,X,X,X,161500,401,110559,66,0,15,90,5.7,34,.,.,.,1
2000,"Capitol Hill, Lincoln Park",X,.,Cluster 26,1-Jan-00,31-Dec-00,X,X,X,X,X,184000,330,113461,78,0,15,88,6.5,39,.,.,.,1
2001,"Capitol Hill, Lincoln Park",X,.,Cluster 26,1-Jan-01,31-Dec-01,X,X,X,X,X,275000,339,115795,72,0,10,62,4.3,26,.,.,.,1
2002,"Capitol Hill, Lincoln Park",X,.,Cluster 26,1-Jan-02,31-Dec-02,X,X,X,X,X,330000,357,129095,90,0,12,70,2.3,14,.,.,.,1
2003,"Capitol Hill, Lincoln Park",X,.,Cluster 26,1-Jan-03,31-Dec-03,X,X,X,X,X,370000,323,148119,85,0,9.5,58,0,0,.,.,.,1
2004,"Capitol Hill, Lincoln Park",X,.,Cluster 26,1-Jan-04,31-Dec-04,X,X,X,X,X,505000,357,151388,78,0.1,5.5,34,0.2,1,.,.,.,1
2005,"Capitol Hill, Lincoln Park",X,.,Cluster 26,1-Jan-05,31-Dec-05,X,X,X,X,X,550000,344,151388,78,0.1,5.4,34,0.5,3,.,.,.,1
2006,"Capitol Hill, Lincoln Park",X,.,Cluster 26,1-Jan-06,31-Dec-06,X,X,X,X,X,590250,268,151388,78,0.1,5.3,34,0.5,3,.,.,.,1
2007,"Capitol Hill, Lincoln Park",X,.,Cluster 26,1-Jan-07,31-Dec-07,X,X,X,X,X,567500,220,151388,78,0.1,9.2,59,1.2,8,.,.,.,1
2008,"Capitol Hill, Lincoln Park",X,.,Cluster 26,1-Jan-08,31-Dec-08,X,X,X,X,X,549000,198,151388,78,0.1,14,91,4.8,32,.,.,.,1
2009,"Capitol Hill, Lincoln Park",X,.,Cluster 26,1-Jan-09,31-Dec-09,X,X,X,X,X,569000,216,151388,78,0.1,15,104,3.5,24,.,.,.,1
2010,"Capitol Hill, Lincoln Park",X,.,Cluster 26,1-Jan-10,31-Dec-10,X,X,X,X,X,600000,221,151388,78,0.1,13,87,3.1,21,.,.,.,1
2011,"Capitol Hill, Lincoln Park",X,.,Cluster 26,1-Jan-11,31-Dec-11,X,X,X,X,X,587000,243,151388,78,0.1,0,0,0.9,6,.,.,.,1
2012,"Capitol Hill, Lincoln Park",X,.,Cluster 26,1-Jan-12,31-Dec-12,X,X,X,X,X,632000,249,151388,78,0.1,0.3,2,0.1,1,.,.,.,1
2013,"Capitol Hill, Lincoln Park",X,.,Cluster 26,1-Jan-13,31-Dec-13,X,X,X,X,X,682500,268,151388,78,0.1,0.1,1,0.3,2,.,.,.,1
2014,"Capitol Hill, Lincoln Park",X,.,Cluster 26,1-Jan-14,31-Dec-14,X,X,X,X,X,729500,240,151388,78,0.1,0.1,1,0.3,2,.,.,.,1
2015,"Capitol Hill, Lincoln Park",X,.,Cluster 26,1-Jan-15,31-Dec-15,X,X,X,X,X,750000,251,151388,78,0.1,0.1,1,0.3,2,.,.,.,1
2016,"Capitol Hill, Lincoln Park",X,.,Cluster 26,1-Jan-16,31-Dec-16,X,X,X,X,X,785000,223,151388,78,0.1,0.1,1,0.3,2,.,.,.,1
1995,"Near Southeast, Navy Yard",X,.,Cluster 27,1-Jan-95,31-Dec-95,X,X,X,X,X,74750,2,151584,8,0,0,0,0,0,.,.,.,1
1996,"Near Southeast, Navy Yard",X,.,Cluster 27,1-Jan-96,31-Dec-96,X,X,X,X,X,.,0,80574,13,0,0,0,0,0,.,.,.,1
1997,"Near Southeast, Navy Yard",X,.,Cluster 27,1-Jan-97,31-Dec-97,X,X,X,X,X,102500,2,71078,8,0.7,31,2,0,0,.,.,.,1
1998,"Near Southeast, Navy Yard",X,.,Cluster 27,1-Jan-98,31-Dec-98,X,X,X,X,X,40000,3,83771,24,0,62,4,0,0,.,.,.,1
1999,"Near Southeast, Navy Yard",X,.,Cluster 27,1-Jan-99,31-Dec-99,X,X,X,X,X,67000,4,120964,16,0,46,3,31,2,.,.,.,1
2000,"Near Southeast, Navy Yard",X,.,Cluster 27,1-Jan-00,31-Dec-00,X,X,X,X,X,98500,2,55052,21,0,15,1,15,1,.,.,.,1
2001,"Near Southeast, Navy Yard",X,.,Cluster 27,1-Jan-01,31-Dec-01,X,X,X,X,X,57000,2,70793,16,0,46,3,31,2,.,.,.,1
2002,"Near Southeast, Navy Yard",X,.,Cluster 27,1-Jan-02,31-Dec-02,X,X,X,X,X,131250,2,96881,24,0.2,0,0,15,1,.,.,.,1
2003,"Near Southeast, Navy Yard",X,.,Cluster 27,1-Jan-03,31-Dec-03,X,X,X,X,X,174500,2,99218,42,0,0,0,0,0,.,.,.,1
2004,"Near Southeast, Navy Yard",X,.,Cluster 27,1-Jan-04,31-Dec-04,X,X,X,X,X,235000,5,110001,419,0,0,0,0,0,.,.,.,1
2005,"Near Southeast, Navy Yard",X,.,Cluster 27,1-Jan-05,31-Dec-05,X,X,X,X,X,424389,6,110001,419,0,13,1,0,0,.,.,.,1
2006,"Near Southeast, Navy Yard",X,.,Cluster 27,1-Jan-06,31-Dec-06,X,X,X,X,X,477000,8,110001,419,0,0,0,0,0,.,.,.,1
2007,"Near Southeast, Navy Yard",X,.,Cluster 27,1-Jan-07,31-Dec-07,X,X,X,X,X,470000,2,110001,419,0,0,0,0,0,.,.,.,1
2008,"Near Southeast, Navy Yard",X,.,Cluster 27,1-Jan-08,31-Dec-08,X,X,X,X,X,355000,1,110001,419,0,12,2,5.8,1,.,.,.,1
2009,"Near Southeast, Navy Yard",X,.,Cluster 27,1-Jan-09,31-Dec-09,X,X,X,X,X,676586,42,110001,419,0,17,3,5.7,1,.,.,.,1
2010,"Near Southeast, Navy Yard",X,.,Cluster 27,1-Jan-10,31-Dec-10,X,X,X,X,X,736883,44,110001,419,0,3.7,1,3.7,1,.,.,.,1
2011,"Near Southeast, Navy Yard",X,.,Cluster 27,1-Jan-11,31-Dec-11,X,X,X,X,X,783663,44,110001,419,0,0,0,0,0,.,.,.,1
2012,"Near Southeast, Navy Yard",X,.,Cluster 27,1-Jan-12,31-Dec-12,X,X,X,X,X,829175,57,110001,419,0,0,0,0,0,.,.,.,1
2013,"Near Southeast, Navy Yard",X,.,Cluster 27,1-Jan-13,31-Dec-13,X,X,X,X,X,877500,8,110001,419,0,0,0,0,0,.,.,.,1
2014,"Near Southeast, Navy Yard",X,.,Cluster 27,1-Jan-14,31-Dec-14,X,X,X,X,X,535000,7,110001,419,0,0,0,0,0,.,.,.,1
2015,"Near Southeast, Navy Yard",X,.,Cluster 27,1-Jan-15,31-Dec-15,X,X,X,X,X,965000,15,110001,419,0,0,0,0,0,.,.,.,1
2016,"Near Southeast, Navy Yard",X,.,Cluster 27,1-Jan-16,31-Dec-16,X,X,X,X,X,925012,6,110001,419,0,0,0,0,0,.,.,.,1
1995,Historic Anacostia,X,.,Cluster 28,1-Jan-95,31-Dec-95,X,X,X,X,X,61750,20,44758,12,0,33,23,10,7,.,.,.,1
1996,Historic Anacostia,X,.,Cluster 28,1-Jan-96,31-Dec-96,X,X,X,X,X,70000,20,42987,15,0.8,39,27,7.3,5,.,.,.,1
1997,Historic Anacostia,X,.,Cluster 28,1-Jan-97,31-Dec-97,X,X,X,X,X,76900,22,53522,29,0.4,39,27,19,13,.,.,.,1
1998,Historic Anacostia,X,.,Cluster 28,1-Jan-98,31-Dec-98,X,X,X,X,X,65000,34,46747,28,0.3,47,32,10,7,.,.,.,1
1999,Historic Anacostia,X,.,Cluster 28,1-Jan-99,31-Dec-99,X,X,X,X,X,71900,43,53237,41,0.1,58,40,22,15,.,.,.,1
2000,Historic Anacostia,X,.,Cluster 28,1-Jan-00,31-Dec-00,X,X,X,X,X,73000,32,51852,75,0,45,31,12,8,.,.,.,1
2001,Historic Anacostia,X,.,Cluster 28,1-Jan-01,31-Dec-01,X,X,X,X,X,97900,33,52374,48,0,25,17,15,10,.,.,.,1
2002,Historic Anacostia,X,.,Cluster 28,1-Jan-02,31-Dec-02,X,X,X,X,X,116900,23,63439,99,0.1,40,30,15,11,.,.,.,1
2003,Historic Anacostia,X,.,Cluster 28,1-Jan-03,31-Dec-03,X,X,X,X,X,120500,20,70895,127,0.2,44,33,4,3,.,.,.,1
2004,Historic Anacostia,X,.,Cluster 28,1-Jan-04,31-Dec-04,X,X,X,X,X,147450,42,83892,110,0.2,30,23,3.9,3,.,.,.,1
2005,Historic Anacostia,X,.,Cluster 28,1-Jan-05,31-Dec-05,X,X,X,X,X,205000,52,83892,110,0.2,9,7,1.3,1,.,.,.,1
2006,Historic Anacostia,X,.,Cluster 28,1-Jan-06,31-Dec-06,X,X,X,X,X,264750,38,83892,110,0.2,21,17,1.2,1,.,.,.,1
2007,Historic Anacostia,X,.,Cluster 28,1-Jan-07,31-Dec-07,X,X,X,X,X,277000,27,83892,110,0.2,31,25,11,9,.,.,.,1
2008,Historic Anacostia,X,.,Cluster 28,1-Jan-08,31-Dec-08,X,X,X,X,X,260000,17,83892,110,0.2,49,42,15,13,.,.,.,1
2009,Historic Anacostia,X,.,Cluster 28,1-Jan-09,31-Dec-09,X,X,X,X,X,256000,9,83892,110,0.2,69,60,27,23,.,.,.,1
2010,Historic Anacostia,X,.,Cluster 28,1-Jan-10,31-Dec-10,X,X,X,X,X,206289,11,83892,110,0.2,58,50,29,25,.,.,.,1
2011,Historic Anacostia,X,.,Cluster 28,1-Jan-11,31-Dec-11,X,X,X,X,X,199999,13,83892,110,0.2,0,0,8.1,7,.,.,.,1
2012,Historic Anacostia,X,.,Cluster 28,1-Jan-12,31-Dec-12,X,X,X,X,X,205000,17,83892,110,0.2,1.2,1,1.2,1,.,.,.,1
2013,Historic Anacostia,X,.,Cluster 28,1-Jan-13,31-Dec-13,X,X,X,X,X,200000,17,83892,110,0.2,1.2,1,1.2,1,.,.,.,1
2014,Historic Anacostia,X,.,Cluster 28,1-Jan-14,31-Dec-14,X,X,X,X,X,275000,24,83892,110,0.2,1.2,1,1.2,1,.,.,.,1
2015,Historic Anacostia,X,.,Cluster 28,1-Jan-15,31-Dec-15,X,X,X,X,X,365000,15,83892,110,0.2,1.2,1,1.2,1,.,.,.,1
2016,Historic Anacostia,X,.,Cluster 28,1-Jan-16,31-Dec-16,X,X,X,X,X,396550,35,83892,110,0.2,1.2,1,1.2,1,.,.,.,1
1995,"Eastland Gardens, Kenilworth",X,.,Cluster 29,1-Jan-95,31-Dec-95,X,X,X,X,X,93341,10,44268,7.3,0,15,5,3,1,.,.,.,1
1996,"Eastland Gardens, Kenilworth",X,.,Cluster 29,1-Jan-96,31-Dec-96,X,X,X,X,X,110750,6,55477,22,0.5,15,5,3,1,.,.,.,1
1997,"Eastland Gardens, Kenilworth",X,.,Cluster 29,1-Jan-97,31-Dec-97,X,X,X,X,X,98650,11,49109,21,0.2,9,3,6,2,.,.,.,1
1998,"Eastland Gardens, Kenilworth",X,.,Cluster 29,1-Jan-98,31-Dec-98,X,X,X,X,X,125000,14,61890,12,0,15,5,0,0,.,.,.,1
1999,"Eastland Gardens, Kenilworth",X,.,Cluster 29,1-Jan-99,31-Dec-99,X,X,X,X,X,79721,12,83884,16,0,24,8,3,1,.,.,.,1
2000,"Eastland Gardens, Kenilworth",X,.,Cluster 29,1-Jan-00,31-Dec-00,X,X,X,X,X,134900,3,71808,26,0.2,27,9,6,2,.,.,.,1
2001,"Eastland Gardens, Kenilworth",X,.,Cluster 29,1-Jan-01,31-Dec-01,X,X,X,X,X,115750,6,56166,15,0.3,12,4,3,1,.,.,.,1
2002,"Eastland Gardens, Kenilworth",X,.,Cluster 29,1-Jan-02,31-Dec-02,X,X,X,X,X,138000,13,60408,47,0.1,15,5,3,1,.,.,.,1
2003,"Eastland Gardens, Kenilworth",X,.,Cluster 29,1-Jan-03,31-Dec-03,X,X,X,X,X,114938,10,92603,40,0.3,30,10,3,1,.,.,.,1
2004,"Eastland Gardens, Kenilworth",X,.,Cluster 29,1-Jan-04,31-Dec-04,X,X,X,X,X,171000,12,121215,31,0.2,6,2,3,1,.,.,.,1
2005,"Eastland Gardens, Kenilworth",X,.,Cluster 29,1-Jan-05,31-Dec-05,X,X,X,X,X,262500,13,121215,31,0.2,18,6,0,0,.,.,.,1
2006,"Eastland Gardens, Kenilworth",X,.,Cluster 29,1-Jan-06,31-Dec-06,X,X,X,X,X,315000,11,121215,31,0.2,9,3,0,0,.,.,.,1
2007,"Eastland Gardens, Kenilworth",X,.,Cluster 29,1-Jan-07,31-Dec-07,X,X,X,X,X,274500,7,121215,31,0.2,18,6,0,0,.,.,.,1
2008,"Eastland Gardens, Kenilworth",X,.,Cluster 29,1-Jan-08,31-Dec-08,X,X,X,X,X,295000,3,121215,31,0.2,12,4,0,0,.,.,.,1
2009,"Eastland Gardens, Kenilworth",X,.,Cluster 29,1-Jan-09,31-Dec-09,X,X,X,X,X,225000,3,121215,31,0.2,57,19,9,3,.,.,.,1
2010,"Eastland Gardens, Kenilworth",X,.,Cluster 29,1-Jan-10,31-Dec-10,X,X,X,X,X,274500,5,121215,31,0.2,45,15,18,6,.,.,.,1
2011,"Eastland Gardens, Kenilworth",X,.,Cluster 29,1-Jan-11,31-Dec-11,X,X,X,X,X,212250,2,121215,31,0.2,0,0,3,1,.,.,.,1
2012,"Eastland Gardens, Kenilworth",X,.,Cluster 29,1-Jan-12,31-Dec-12,X,X,X,X,X,250000,2,121215,31,0.2,0,0,3,1,.,.,.,1
2013,"Eastland Gardens, Kenilworth",X,.,Cluster 29,1-Jan-13,31-Dec-13,X,X,X,X,X,260150,4,121215,31,0.2,0,0,0,0,.,.,.,1
2014,"Eastland Gardens, Kenilworth",X,.,Cluster 29,1-Jan-14,31-Dec-14,X,X,X,X,X,290000,14,121215,31,0.2,0,0,0,0,.,.,.,1
2015,"Eastland Gardens, Kenilworth",X,.,Cluster 29,1-Jan-15,31-Dec-15,X,X,X,X,X,368000,9,121215,31,0.2,0,0,0,0,.,.,.,1
2016,"Eastland Gardens, Kenilworth",X,.,Cluster 29,1-Jan-16,31-Dec-16,X,X,X,X,X,365000,7,121215,31,0.2,0,0,0,0,.,.,.,1
1995,"Mayfair, Hillbrook, Mahaning Heights",X,.,Cluster 30,1-Jan-95,31-Dec-95,X,X,X,X,X,62000,24,22406,20,0.4,15,14,7.5,7,.,.,.,1
1996,"Mayfair, Hillbrook, Mahaning Heights",X,.,Cluster 30,1-Jan-96,31-Dec-96,X,X,X,X,X,73000,32,42546,18,0.4,16,15,8.5,8,.,.,.,1
1997,"Mayfair, Hillbrook, Mahaning Heights",X,.,Cluster 30,1-Jan-97,31-Dec-97,X,X,X,X,X,71500,32,25421,20,0.4,29,27,9.6,9,.,.,.,1
1998,"Mayfair, Hillbrook, Mahaning Heights",X,.,Cluster 30,1-Jan-98,31-Dec-98,X,X,X,X,X,84500,43,44717,38,0.3,32,30,13,12,.,.,.,1
1999,"Mayfair, Hillbrook, Mahaning Heights",X,.,Cluster 30,1-Jan-99,31-Dec-99,X,X,X,X,X,85000,31,50055,25,0,38,36,9.6,9,.,.,.,1
2000,"Mayfair, Hillbrook, Mahaning Heights",X,.,Cluster 30,1-Jan-00,31-Dec-00,X,X,X,X,X,85000,36,52780,32,0.1,29,27,12,11,.,.,.,1
2001,"Mayfair, Hillbrook, Mahaning Heights",X,.,Cluster 30,1-Jan-01,31-Dec-01,X,X,X,X,X,113000,15,55486,39,0.1,29,27,4.3,4,.,.,.,1
2002,"Mayfair, Hillbrook, Mahaning Heights",X,.,Cluster 30,1-Jan-02,31-Dec-02,X,X,X,X,X,106500,27,56685,56,0.2,29,27,12,11,.,.,.,1
2003,"Mayfair, Hillbrook, Mahaning Heights",X,.,Cluster 30,1-Jan-03,31-Dec-03,X,X,X,X,X,123000,34,68144,52,0.2,24,23,2.1,2,.,.,.,1
2004,"Mayfair, Hillbrook, Mahaning Heights",X,.,Cluster 30,1-Jan-04,31-Dec-04,X,X,X,X,X,132000,35,79538,62,0.1,15,14,0,0,.,.,.,1
2005,"Mayfair, Hillbrook, Mahaning Heights",X,.,Cluster 30,1-Jan-05,31-Dec-05,X,X,X,X,X,207817,34,79538,62,0.1,13,12,1.1,1,.,.,.,1
2006,"Mayfair, Hillbrook, Mahaning Heights",X,.,Cluster 30,1-Jan-06,31-Dec-06,X,X,X,X,X,259900,25,79538,62,0.1,23,22,0,0,.,.,.,1
2007,"Mayfair, Hillbrook, Mahaning Heights",X,.,Cluster 30,1-Jan-07,31-Dec-07,X,X,X,X,X,244000,24,79538,62,0.1,25,24,3.1,3,.,.,.,1
2008,"Mayfair, Hillbrook, Mahaning Heights",X,.,Cluster 30,1-Jan-08,31-Dec-08,X,X,X,X,X,257500,4,79538,62,0.1,36,35,13,13,.,.,.,1
2009,"Mayfair, Hillbrook, Mahaning Heights",X,.,Cluster 30,1-Jan-09,31-Dec-09,X,X,X,X,X,229500,5,79538,62,0.1,57,56,12,12,.,.,.,1
2010,"Mayfair, Hillbrook, Mahaning Heights",X,.,Cluster 30,1-Jan-10,31-Dec-10,X,X,X,X,X,199900,13,79538,62,0.1,39,38,14,14,.,.,.,1
2011,"Mayfair, Hillbrook, Mahaning Heights",X,.,Cluster 30,1-Jan-11,31-Dec-11,X,X,X,X,X,203450,18,79538,62,0.1,0,0,4.1,4,.,.,.,1
2012,"Mayfair, Hillbrook, Mahaning Heights",X,.,Cluster 30,1-Jan-12,31-Dec-12,X,X,X,X,X,202300,14,79538,62,0.1,0,0,1,1,.,.,.,1
2013,"Mayfair, Hillbrook, Mahaning Heights",X,.,Cluster 30,1-Jan-13,31-Dec-13,X,X,X,X,X,220000,11,79538,62,0.1,1,1,0,0,.,.,.,1
2014,"Mayfair, Hillbrook, Mahaning Heights",X,.,Cluster 30,1-Jan-14,31-Dec-14,X,X,X,X,X,261900,22,79538,62,0.1,1,1,0,0,.,.,.,1
2015,"Mayfair, Hillbrook, Mahaning Heights",X,.,Cluster 30,1-Jan-15,31-Dec-15,X,X,X,X,X,313500,14,79538,62,0.1,1,1,0,0,.,.,.,1
2016,"Mayfair, Hillbrook, Mahaning Heights",X,.,Cluster 30,1-Jan-16,31-Dec-16,X,X,X,X,X,363469,54,79538,62,0.1,1,1,0,0,.,.,.,1
1995,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",X,.,Cluster 31,1-Jan-95,31-Dec-95,X,X,X,X,X,77000,57,46856,16,0.2,14,40,3.6,10,.,.,.,1
1996,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",X,.,Cluster 31,1-Jan-96,31-Dec-96,X,X,X,X,X,67456,78,41853,25,0.5,22,60,5.8,16,.,.,.,1
1997,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",X,.,Cluster 31,1-Jan-97,31-Dec-97,X,X,X,X,X,72250,94,46147,22,0.3,25,70,9.7,27,.,.,.,1
1998,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",X,.,Cluster 31,1-Jan-98,31-Dec-98,X,X,X,X,X,76793,114,44320,30,0.2,31,85,13,36,.,.,.,1
1999,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",X,.,Cluster 31,1-Jan-99,31-Dec-99,X,X,X,X,X,70556,106,43883,29,0.1,36,100,12,33,.,.,.,1
2000,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",X,.,Cluster 31,1-Jan-00,31-Dec-00,X,X,X,X,X,71574,110,51799,37,0,37,103,18,51,.,.,.,1
2001,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",X,.,Cluster 31,1-Jan-01,31-Dec-01,X,X,X,X,X,90000,95,54965,37,0.1,26,71,13,36,.,.,.,1
2002,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",X,.,Cluster 31,1-Jan-02,31-Dec-02,X,X,X,X,X,101169,104,60714,68,0.1,29,82,7.5,21,.,.,.,1
2003,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",X,.,Cluster 31,1-Jan-03,31-Dec-03,X,X,X,X,X,120000,88,73742,80,0.3,33,93,0.7,2,.,.,.,1
2004,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",X,.,Cluster 31,1-Jan-04,31-Dec-04,X,X,X,X,X,140000,159,76968,103,0.3,21,60,3.9,11,.,.,.,1
2005,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",X,.,Cluster 31,1-Jan-05,31-Dec-05,X,X,X,X,X,199500,174,76968,103,0.3,19,55,2.5,7,.,.,.,1
2006,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",X,.,Cluster 31,1-Jan-06,31-Dec-06,X,X,X,X,X,250000,150,76968,103,0.3,16,48,1.7,5,.,.,.,1
2007,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",X,.,Cluster 31,1-Jan-07,31-Dec-07,X,X,X,X,X,272250,104,76968,103,0.3,32,94,8.4,25,.,.,.,1
