timeframe,cluster2017,cluster2017_nf,start_date,end_date,PctPoorPersons,PctPoorChildren,PctPoorElderly,AvgFamilyIncAdj,PctPoorPersons_m,PctPoorChildren_m,PctPoorElderly_m,AvgFamilyIncAdj_m,PctChgAvgFamilyIncAdj,Tanf_client,Fs_client
2009,"Woodridge, Fort Lincoln, Gateway",Cluster 24,1-Jan-09,31-Dec-09,X,X,X,X,X,X,X,X,X,283,1025
2010,"Woodridge, Fort Lincoln, Gateway",Cluster 24,1-Jan-10,31-Dec-10,X,X,X,X,X,X,X,X,X,325,1174
2011,"Woodridge, Fort Lincoln, Gateway",Cluster 24,1-Jan-11,31-Dec-11,X,X,X,X,X,X,X,X,X,362,1453
2012,"Woodridge, Fort Lincoln, Gateway",Cluster 24,1-Jan-12,31-Dec-12,X,X,X,X,X,X,X,X,X,370,1567
2013,"Woodridge, Fort Lincoln, Gateway",Cluster 24,1-Jan-13,31-Dec-13,X,X,X,X,X,X,X,X,X,365,1587
2014,"Woodridge, Fort Lincoln, Gateway",Cluster 24,1-Jan-14,31-Dec-14,X,X,X,X,X,X,X,X,X,334,1483
2015,"Woodridge, Fort Lincoln, Gateway",Cluster 24,1-Jan-15,31-Dec-15,X,X,X,X,X,X,X,X,X,336,1532
2000,"Union Station, Stanton Park, Kingman Park",Cluster 25,1-Jan-00,31-Dec-00,X,X,X,X,X,X,X,X,X,2021,3968
2001,"Union Station, Stanton Park, Kingman Park",Cluster 25,1-Jan-01,31-Dec-01,X,X,X,X,X,X,X,X,X,2018,3812
2002,"Union Station, Stanton Park, Kingman Park",Cluster 25,1-Jan-02,31-Dec-02,X,X,X,X,X,X,X,X,X,2061,4354
2003,"Union Station, Stanton Park, Kingman Park",Cluster 25,1-Jan-03,31-Dec-03,X,X,X,X,X,X,X,X,X,2147,5284
2004,"Union Station, Stanton Park, Kingman Park",Cluster 25,1-Jan-04,31-Dec-04,X,X,X,X,X,X,X,X,X,2171,6067
2005,"Union Station, Stanton Park, Kingman Park",Cluster 25,1-Jan-05,31-Dec-05,X,X,X,X,X,X,X,X,X,2085,6146
2006,"Union Station, Stanton Park, Kingman Park",Cluster 25,1-Jan-06,31-Dec-06,X,X,X,X,X,X,X,X,X,1827,5614
2007,"Union Station, Stanton Park, Kingman Park",Cluster 25,1-Jan-07,31-Dec-07,X,X,X,X,X,X,X,X,X,1556,5427
2008,"Union Station, Stanton Park, Kingman Park",Cluster 25,1-Jan-08,31-Dec-08,X,X,X,X,X,X,X,X,X,1437,5710
2009,"Union Station, Stanton Park, Kingman Park",Cluster 25,1-Jan-09,31-Dec-09,X,X,X,X,X,X,X,X,X,1536,6534
2010,"Union Station, Stanton Park, Kingman Park",Cluster 25,1-Jan-10,31-Dec-10,X,X,X,X,X,X,X,X,X,1566,7219
2011,"Union Station, Stanton Park, Kingman Park",Cluster 25,1-Jan-11,31-Dec-11,X,X,X,X,X,X,X,X,X,1602,7628
2012,"Union Station, Stanton Park, Kingman Park",Cluster 25,1-Jan-12,31-Dec-12,X,X,X,X,X,X,X,X,X,1557,7574
2013,"Union Station, Stanton Park, Kingman Park",Cluster 25,1-Jan-13,31-Dec-13,X,X,X,X,X,X,X,X,X,1423,7382
2014,"Union Station, Stanton Park, Kingman Park",Cluster 25,1-Jan-14,31-Dec-14,X,X,X,X,X,X,X,X,X,1404,6734
2015,"Union Station, Stanton Park, Kingman Park",Cluster 25,1-Jan-15,31-Dec-15,X,X,X,X,X,X,X,X,X,1252,6406
2000,"Capitol Hill, Lincoln Park",Cluster 26,1-Jan-00,31-Dec-00,X,X,X,X,X,X,X,X,X,1289,2833
2001,"Capitol Hill, Lincoln Park",Cluster 26,1-Jan-01,31-Dec-01,X,X,X,X,X,X,X,X,X,1344,2419
2002,"Capitol Hill, Lincoln Park",Cluster 26,1-Jan-02,31-Dec-02,X,X,X,X,X,X,X,X,X,1186,2190
2003,"Capitol Hill, Lincoln Park",Cluster 26,1-Jan-03,31-Dec-03,X,X,X,X,X,X,X,X,X,1151,2156
2004,"Capitol Hill, Lincoln Park",Cluster 26,1-Jan-04,31-Dec-04,X,X,X,X,X,X,X,X,X,1238,2197
2005,"Capitol Hill, Lincoln Park",Cluster 26,1-Jan-05,31-Dec-05,X,X,X,X,X,X,X,X,X,1198,2124
2006,"Capitol Hill, Lincoln Park",Cluster 26,1-Jan-06,31-Dec-06,X,X,X,X,X,X,X,X,X,1069,2155
2007,"Capitol Hill, Lincoln Park",Cluster 26,1-Jan-07,31-Dec-07,X,X,X,X,X,X,X,X,X,983,2103
2008,"Capitol Hill, Lincoln Park",Cluster 26,1-Jan-08,31-Dec-08,X,X,X,X,X,X,X,X,X,947,2205
2009,"Capitol Hill, Lincoln Park",Cluster 26,1-Jan-09,31-Dec-09,X,X,X,X,X,X,X,X,X,953,2319
2010,"Capitol Hill, Lincoln Park",Cluster 26,1-Jan-10,31-Dec-10,X,X,X,X,X,X,X,X,X,993,2559
2011,"Capitol Hill, Lincoln Park",Cluster 26,1-Jan-11,31-Dec-11,X,X,X,X,X,X,X,X,X,977,2782
2012,"Capitol Hill, Lincoln Park",Cluster 26,1-Jan-12,31-Dec-12,X,X,X,X,X,X,X,X,X,1028,2792
2013,"Capitol Hill, Lincoln Park",Cluster 26,1-Jan-13,31-Dec-13,X,X,X,X,X,X,X,X,X,1168,3056
2014,"Capitol Hill, Lincoln Park",Cluster 26,1-Jan-14,31-Dec-14,X,X,X,X,X,X,X,X,X,1120,2829
2015,"Capitol Hill, Lincoln Park",Cluster 26,1-Jan-15,31-Dec-15,X,X,X,X,X,X,X,X,X,984,2629
2000,"Near Southeast, Navy Yard",Cluster 27,1-Jan-00,31-Dec-00,X,X,X,X,X,X,X,X,X,470,819
2001,"Near Southeast, Navy Yard",Cluster 27,1-Jan-01,31-Dec-01,X,X,X,X,X,X,X,X,X,446,815
2002,"Near Southeast, Navy Yard",Cluster 27,1-Jan-02,31-Dec-02,X,X,X,X,X,X,X,X,X,396,777
2003,"Near Southeast, Navy Yard",Cluster 27,1-Jan-03,31-Dec-03,X,X,X,X,X,X,X,X,X,400,804
2004,"Near Southeast, Navy Yard",Cluster 27,1-Jan-04,31-Dec-04,X,X,X,X,X,X,X,X,X,258,529
2005,"Near Southeast, Navy Yard",Cluster 27,1-Jan-05,31-Dec-05,X,X,X,X,X,X,X,X,X,109,221
2006,"Near Southeast, Navy Yard",Cluster 27,1-Jan-06,31-Dec-06,X,X,X,X,X,X,X,X,X,45,111
2007,"Near Southeast, Navy Yard",Cluster 27,1-Jan-07,31-Dec-07,X,X,X,X,X,X,X,X,X,21,101
2008,"Near Southeast, Navy Yard",Cluster 27,1-Jan-08,31-Dec-08,X,X,X,X,X,X,X,X,X,28,127
2009,"Near Southeast, Navy Yard",Cluster 27,1-Jan-09,31-Dec-09,X,X,X,X,X,X,X,X,X,31,164
2010,"Near Southeast, Navy Yard",Cluster 27,1-Jan-10,31-Dec-10,X,X,X,X,X,X,X,X,X,36,208
2011,"Near Southeast, Navy Yard",Cluster 27,1-Jan-11,31-Dec-11,X,X,X,X,X,X,X,X,X,36,273
2012,"Near Southeast, Navy Yard",Cluster 27,1-Jan-12,31-Dec-12,X,X,X,X,X,X,X,X,X,47,318
2013,"Near Southeast, Navy Yard",Cluster 27,1-Jan-13,31-Dec-13,X,X,X,X,X,X,X,X,X,101,417
2014,"Near Southeast, Navy Yard",Cluster 27,1-Jan-14,31-Dec-14,X,X,X,X,X,X,X,X,X,111,434
2015,"Near Southeast, Navy Yard",Cluster 27,1-Jan-15,31-Dec-15,X,X,X,X,X,X,X,X,X,98,435
2000,Historic Anacostia,Cluster 28,1-Jan-00,31-Dec-00,X,X,X,X,X,X,X,X,X,1419,2126
2001,Historic Anacostia,Cluster 28,1-Jan-01,31-Dec-01,X,X,X,X,X,X,X,X,X,1422,2061
2002,Historic Anacostia,Cluster 28,1-Jan-02,31-Dec-02,X,X,X,X,X,X,X,X,X,1531,2281
2003,Historic Anacostia,Cluster 28,1-Jan-03,31-Dec-03,X,X,X,X,X,X,X,X,X,1732,2550
2004,Historic Anacostia,Cluster 28,1-Jan-04,31-Dec-04,X,X,X,X,X,X,X,X,X,1887,2824
2005,Historic Anacostia,Cluster 28,1-Jan-05,31-Dec-05,X,X,X,X,X,X,X,X,X,1804,2867
2006,Historic Anacostia,Cluster 28,1-Jan-06,31-Dec-06,X,X,X,X,X,X,X,X,X,1725,2862
2007,Historic Anacostia,Cluster 28,1-Jan-07,31-Dec-07,X,X,X,X,X,X,X,X,X,1556,2811
2008,Historic Anacostia,Cluster 28,1-Jan-08,31-Dec-08,X,X,X,X,X,X,X,X,X,1556,3025
2009,Historic Anacostia,Cluster 28,1-Jan-09,31-Dec-09,X,X,X,X,X,X,X,X,X,1629,3475
2010,Historic Anacostia,Cluster 28,1-Jan-10,31-Dec-10,X,X,X,X,X,X,X,X,X,1620,3778
2011,Historic Anacostia,Cluster 28,1-Jan-11,31-Dec-11,X,X,X,X,X,X,X,X,X,1595,4162
2012,Historic Anacostia,Cluster 28,1-Jan-12,31-Dec-12,X,X,X,X,X,X,X,X,X,1697,4473
2013,Historic Anacostia,Cluster 28,1-Jan-13,31-Dec-13,X,X,X,X,X,X,X,X,X,1672,4664
2014,Historic Anacostia,Cluster 28,1-Jan-14,31-Dec-14,X,X,X,X,X,X,X,X,X,1713,4543
2015,Historic Anacostia,Cluster 28,1-Jan-15,31-Dec-15,X,X,X,X,X,X,X,X,X,1694,4718
2000,"Eastland Gardens, Kenilworth",Cluster 29,1-Jan-00,31-Dec-00,X,X,X,X,X,X,X,X,X,461,791
2001,"Eastland Gardens, Kenilworth",Cluster 29,1-Jan-01,31-Dec-01,X,X,X,X,X,X,X,X,X,467,750
2002,"Eastland Gardens, Kenilworth",Cluster 29,1-Jan-02,31-Dec-02,X,X,X,X,X,X,X,X,X,540,815
2003,"Eastland Gardens, Kenilworth",Cluster 29,1-Jan-03,31-Dec-03,X,X,X,X,X,X,X,X,X,533,839
2004,"Eastland Gardens, Kenilworth",Cluster 29,1-Jan-04,31-Dec-04,X,X,X,X,X,X,X,X,X,551,887
2005,"Eastland Gardens, Kenilworth",Cluster 29,1-Jan-05,31-Dec-05,X,X,X,X,X,X,X,X,X,570,989
2006,"Eastland Gardens, Kenilworth",Cluster 29,1-Jan-06,31-Dec-06,X,X,X,X,X,X,X,X,X,562,994
2007,"Eastland Gardens, Kenilworth",Cluster 29,1-Jan-07,31-Dec-07,X,X,X,X,X,X,X,X,X,594,948
2008,"Eastland Gardens, Kenilworth",Cluster 29,1-Jan-08,31-Dec-08,X,X,X,X,X,X,X,X,X,586,1000
2009,"Eastland Gardens, Kenilworth",Cluster 29,1-Jan-09,31-Dec-09,X,X,X,X,X,X,X,X,X,668,1186
2010,"Eastland Gardens, Kenilworth",Cluster 29,1-Jan-10,31-Dec-10,X,X,X,X,X,X,X,X,X,690,1282
2011,"Eastland Gardens, Kenilworth",Cluster 29,1-Jan-11,31-Dec-11,X,X,X,X,X,X,X,X,X,684,1417
2012,"Eastland Gardens, Kenilworth",Cluster 29,1-Jan-12,31-Dec-12,X,X,X,X,X,X,X,X,X,701,1459
2013,"Eastland Gardens, Kenilworth",Cluster 29,1-Jan-13,31-Dec-13,X,X,X,X,X,X,X,X,X,706,1498
2014,"Eastland Gardens, Kenilworth",Cluster 29,1-Jan-14,31-Dec-14,X,X,X,X,X,X,X,X,X,650,1449
2015,"Eastland Gardens, Kenilworth",Cluster 29,1-Jan-15,31-Dec-15,X,X,X,X,X,X,X,X,X,612,1447
2000,"Mayfair, Hillbrook, Mahaning Heights",Cluster 30,1-Jan-00,31-Dec-00,X,X,X,X,X,X,X,X,X,1050,1917
2001,"Mayfair, Hillbrook, Mahaning Heights",Cluster 30,1-Jan-01,31-Dec-01,X,X,X,X,X,X,X,X,X,988,1731
2002,"Mayfair, Hillbrook, Mahaning Heights",Cluster 30,1-Jan-02,31-Dec-02,X,X,X,X,X,X,X,X,X,1024,1785
2003,"Mayfair, Hillbrook, Mahaning Heights",Cluster 30,1-Jan-03,31-Dec-03,X,X,X,X,X,X,X,X,X,1006,1837
2004,"Mayfair, Hillbrook, Mahaning Heights",Cluster 30,1-Jan-04,31-Dec-04,X,X,X,X,X,X,X,X,X,1038,1985
2005,"Mayfair, Hillbrook, Mahaning Heights",Cluster 30,1-Jan-05,31-Dec-05,X,X,X,X,X,X,X,X,X,1089,2105
2006,"Mayfair, Hillbrook, Mahaning Heights",Cluster 30,1-Jan-06,31-Dec-06,X,X,X,X,X,X,X,X,X,1060,2172
2007,"Mayfair, Hillbrook, Mahaning Heights",Cluster 30,1-Jan-07,31-Dec-07,X,X,X,X,X,X,X,X,X,1117,2167
2008,"Mayfair, Hillbrook, Mahaning Heights",Cluster 30,1-Jan-08,31-Dec-08,X,X,X,X,X,X,X,X,X,1064,2136
2009,"Mayfair, Hillbrook, Mahaning Heights",Cluster 30,1-Jan-09,31-Dec-09,X,X,X,X,X,X,X,X,X,1073,2311
2010,"Mayfair, Hillbrook, Mahaning Heights",Cluster 30,1-Jan-10,31-Dec-10,X,X,X,X,X,X,X,X,X,1119,2606
2011,"Mayfair, Hillbrook, Mahaning Heights",Cluster 30,1-Jan-11,31-Dec-11,X,X,X,X,X,X,X,X,X,1136,2862
2012,"Mayfair, Hillbrook, Mahaning Heights",Cluster 30,1-Jan-12,31-Dec-12,X,X,X,X,X,X,X,X,X,1225,3020
2013,"Mayfair, Hillbrook, Mahaning Heights",Cluster 30,1-Jan-13,31-Dec-13,X,X,X,X,X,X,X,X,X,1223,3195
2014,"Mayfair, Hillbrook, Mahaning Heights",Cluster 30,1-Jan-14,31-Dec-14,X,X,X,X,X,X,X,X,X,1243,3257
2015,"Mayfair, Hillbrook, Mahaning Heights",Cluster 30,1-Jan-15,31-Dec-15,X,X,X,X,X,X,X,X,X,1245,3392
2000,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",Cluster 31,1-Jan-00,31-Dec-00,X,X,X,X,X,X,X,X,X,2302,3885
2001,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",Cluster 31,1-Jan-01,31-Dec-01,X,X,X,X,X,X,X,X,X,2325,3774
2002,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",Cluster 31,1-Jan-02,31-Dec-02,X,X,X,X,X,X,X,X,X,2413,3811
2003,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",Cluster 31,1-Jan-03,31-Dec-03,X,X,X,X,X,X,X,X,X,2401,4021
2004,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",Cluster 31,1-Jan-04,31-Dec-04,X,X,X,X,X,X,X,X,X,2362,4094
2005,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",Cluster 31,1-Jan-05,31-Dec-05,X,X,X,X,X,X,X,X,X,2522,4490
2006,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",Cluster 31,1-Jan-06,31-Dec-06,X,X,X,X,X,X,X,X,X,2510,4650
2007,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",Cluster 31,1-Jan-07,31-Dec-07,X,X,X,X,X,X,X,X,X,2422,4531
2008,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",Cluster 31,1-Jan-08,31-Dec-08,X,X,X,X,X,X,X,X,X,2387,4663
2009,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",Cluster 31,1-Jan-09,31-Dec-09,X,X,X,X,X,X,X,X,X,2536,5297
2010,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",Cluster 31,1-Jan-10,31-Dec-10,X,X,X,X,X,X,X,X,X,2577,5682
2011,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",Cluster 31,1-Jan-11,31-Dec-11,X,X,X,X,X,X,X,X,X,2537,6165
2012,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",Cluster 31,1-Jan-12,31-Dec-12,X,X,X,X,X,X,X,X,X,2519,6391
2013,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",Cluster 31,1-Jan-13,31-Dec-13,X,X,X,X,X,X,X,X,X,2521,6641
2014,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",Cluster 31,1-Jan-14,31-Dec-14,X,X,X,X,X,X,X,X,X,2481,6558
2015,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",Cluster 31,1-Jan-15,31-Dec-15,X,X,X,X,X,X,X,X,X,2486,6680
2000,"River Terrace, Benning, Greenway, Dupont Park",Cluster 32,1-Jan-00,31-Dec-00,X,X,X,X,X,X,X,X,X,1810,2860
2001,"River Terrace, Benning, Greenway, Dupont Park",Cluster 32,1-Jan-01,31-Dec-01,X,X,X,X,X,X,X,X,X,1873,2891
2002,"River Terrace, Benning, Greenway, Dupont Park",Cluster 32,1-Jan-02,31-Dec-02,X,X,X,X,X,X,X,X,X,1881,2920
2003,"River Terrace, Benning, Greenway, Dupont Park",Cluster 32,1-Jan-03,31-Dec-03,X,X,X,X,X,X,X,X,X,1784,3150
2004,"River Terrace, Benning, Greenway, Dupont Park",Cluster 32,1-Jan-04,31-Dec-04,X,X,X,X,X,X,X,X,X,1927,3465
2005,"River Terrace, Benning, Greenway, Dupont Park",Cluster 32,1-Jan-05,31-Dec-05,X,X,X,X,X,X,X,X,X,1927,3565
2006,"River Terrace, Benning, Greenway, Dupont Park",Cluster 32,1-Jan-06,31-Dec-06,X,X,X,X,X,X,X,X,X,1867,3739
2007,"River Terrace, Benning, Greenway, Dupont Park",Cluster 32,1-Jan-07,31-Dec-07,X,X,X,X,X,X,X,X,X,1772,3675
2008,"River Terrace, Benning, Greenway, Dupont Park",Cluster 32,1-Jan-08,31-Dec-08,X,X,X,X,X,X,X,X,X,1797,3971
2009,"River Terrace, Benning, Greenway, Dupont Park",Cluster 32,1-Jan-09,31-Dec-09,X,X,X,X,X,X,X,X,X,2050,4736
2010,"River Terrace, Benning, Greenway, Dupont Park",Cluster 32,1-Jan-10,31-Dec-10,X,X,X,X,X,X,X,X,X,1998,5105
2011,"River Terrace, Benning, Greenway, Dupont Park",Cluster 32,1-Jan-11,31-Dec-11,X,X,X,X,X,X,X,X,X,2073,5860
2012,"River Terrace, Benning, Greenway, Dupont Park",Cluster 32,1-Jan-12,31-Dec-12,X,X,X,X,X,X,X,X,X,2169,6258
2013,"River Terrace, Benning, Greenway, Dupont Park",Cluster 32,1-Jan-13,31-Dec-13,X,X,X,X,X,X,X,X,X,2149,6494
2014,"River Terrace, Benning, Greenway, Dupont Park",Cluster 32,1-Jan-14,31-Dec-14,X,X,X,X,X,X,X,X,X,2047,6240
2015,"River Terrace, Benning, Greenway, Dupont Park",Cluster 32,1-Jan-15,31-Dec-15,X,X,X,X,X,X,X,X,X,2041,6256
2000,"Capitol View, Marshall Heights, Benning Heights",Cluster 33,1-Jan-00,31-Dec-00,X,X,X,X,X,X,X,X,X,3079,4912
2001,"Capitol View, Marshall Heights, Benning Heights",Cluster 33,1-Jan-01,31-Dec-01,X,X,X,X,X,X,X,X,X,3250,4894
2002,"Capitol View, Marshall Heights, Benning Heights",Cluster 33,1-Jan-02,31-Dec-02,X,X,X,X,X,X,X,X,X,3375,5053
2003,"Capitol View, Marshall Heights, Benning Heights",Cluster 33,1-Jan-03,31-Dec-03,X,X,X,X,X,X,X,X,X,3187,5256
2004,"Capitol View, Marshall Heights, Benning Heights",Cluster 33,1-Jan-04,31-Dec-04,X,X,X,X,X,X,X,X,X,3265,5408
2005,"Capitol View, Marshall Heights, Benning Heights",Cluster 33,1-Jan-05,31-Dec-05,X,X,X,X,X,X,X,X,X,3238,5626
2006,"Capitol View, Marshall Heights, Benning Heights",Cluster 33,1-Jan-06,31-Dec-06,X,X,X,X,X,X,X,X,X,3153,5691
2007,"Capitol View, Marshall Heights, Benning Heights",Cluster 33,1-Jan-07,31-Dec-07,X,X,X,X,X,X,X,X,X,2982,5541
2008,"Capitol View, Marshall Heights, Benning Heights",Cluster 33,1-Jan-08,31-Dec-08,X,X,X,X,X,X,X,X,X,2971,5612
2009,"Capitol View, Marshall Heights, Benning Heights",Cluster 33,1-Jan-09,31-Dec-09,X,X,X,X,X,X,X,X,X,3220,6588
2010,"Capitol View, Marshall Heights, Benning Heights",Cluster 33,1-Jan-10,31-Dec-10,X,X,X,X,X,X,X,X,X,3354,7671
2011,"Capitol View, Marshall Heights, Benning Heights",Cluster 33,1-Jan-11,31-Dec-11,X,X,X,X,X,X,X,X,X,3558,8545
2012,"Capitol View, Marshall Heights, Benning Heights",Cluster 33,1-Jan-12,31-Dec-12,X,X,X,X,X,X,X,X,X,3553,9005
2013,"Capitol View, Marshall Heights, Benning Heights",Cluster 33,1-Jan-13,31-Dec-13,X,X,X,X,X,X,X,X,X,3644,9552
2014,"Capitol View, Marshall Heights, Benning Heights",Cluster 33,1-Jan-14,31-Dec-14,X,X,X,X,X,X,X,X,X,3580,9195
2015,"Capitol View, Marshall Heights, Benning Heights",Cluster 33,1-Jan-15,31-Dec-15,X,X,X,X,X,X,X,X,X,3379,8994
2000,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",Cluster 34,1-Jan-00,31-Dec-00,X,X,X,X,X,X,X,X,X,1342,2329
2001,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",Cluster 34,1-Jan-01,31-Dec-01,X,X,X,X,X,X,X,X,X,1345,2217
2002,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",Cluster 34,1-Jan-02,31-Dec-02,X,X,X,X,X,X,X,X,X,1469,2483
2003,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",Cluster 34,1-Jan-03,31-Dec-03,X,X,X,X,X,X,X,X,X,1536,2857
2004,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",Cluster 34,1-Jan-04,31-Dec-04,X,X,X,X,X,X,X,X,X,1580,2949
2005,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",Cluster 34,1-Jan-05,31-Dec-05,X,X,X,X,X,X,X,X,X,1653,3298
2006,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",Cluster 34,1-Jan-06,31-Dec-06,X,X,X,X,X,X,X,X,X,1630,3438
2007,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",Cluster 34,1-Jan-07,31-Dec-07,X,X,X,X,X,X,X,X,X,1627,3555
2008,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",Cluster 34,1-Jan-08,31-Dec-08,X,X,X,X,X,X,X,X,X,1626,3782
2009,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",Cluster 34,1-Jan-09,31-Dec-09,X,X,X,X,X,X,X,X,X,1809,4471
2010,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",Cluster 34,1-Jan-10,31-Dec-10,X,X,X,X,X,X,X,X,X,1892,5262
2011,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",Cluster 34,1-Jan-11,31-Dec-11,X,X,X,X,X,X,X,X,X,2034,6123
2012,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",Cluster 34,1-Jan-12,31-Dec-12,X,X,X,X,X,X,X,X,X,2199,6671
2013,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",Cluster 34,1-Jan-13,31-Dec-13,X,X,X,X,X,X,X,X,X,2244,6942
2014,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",Cluster 34,1-Jan-14,31-Dec-14,X,X,X,X,X,X,X,X,X,2303,6751
2015,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",Cluster 34,1-Jan-15,31-Dec-15,X,X,X,X,X,X,X,X,X,2236,6788
2000,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",Cluster 35,1-Jan-00,31-Dec-00,X,X,X,X,X,X,X,X,X,329,592
2001,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",Cluster 35,1-Jan-01,31-Dec-01,X,X,X,X,X,X,X,X,X,354,601
2002,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",Cluster 35,1-Jan-02,31-Dec-02,X,X,X,X,X,X,X,X,X,391,667
2003,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",Cluster 35,1-Jan-03,31-Dec-03,X,X,X,X,X,X,X,X,X,344,704
2004,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",Cluster 35,1-Jan-04,31-Dec-04,X,X,X,X,X,X,X,X,X,367,754
2005,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",Cluster 35,1-Jan-05,31-Dec-05,X,X,X,X,X,X,X,X,X,386,806
2006,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",Cluster 35,1-Jan-06,31-Dec-06,X,X,X,X,X,X,X,X,X,388,784
2007,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",Cluster 35,1-Jan-07,31-Dec-07,X,X,X,X,X,X,X,X,X,359,761
2008,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",Cluster 35,1-Jan-08,31-Dec-08,X,X,X,X,X,X,X,X,X,354,803
2009,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",Cluster 35,1-Jan-09,31-Dec-09,X,X,X,X,X,X,X,X,X,448,1074
2010,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",Cluster 35,1-Jan-10,31-Dec-10,X,X,X,X,X,X,X,X,X,473,1277
2011,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",Cluster 35,1-Jan-11,31-Dec-11,X,X,X,X,X,X,X,X,X,548,1573
2012,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",Cluster 35,1-Jan-12,31-Dec-12,X,X,X,X,X,X,X,X,X,565,1766
2013,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",Cluster 35,1-Jan-13,31-Dec-13,X,X,X,X,X,X,X,X,X,581,1853
2014,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",Cluster 35,1-Jan-14,31-Dec-14,X,X,X,X,X,X,X,X,X,606,1793
2015,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",Cluster 35,1-Jan-15,31-Dec-15,X,X,X,X,X,X,X,X,X,568,1769
2000,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",Cluster 36,1-Jan-00,31-Dec-00,X,X,X,X,X,X,X,X,X,1559,2458
2001,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",Cluster 36,1-Jan-01,31-Dec-01,X,X,X,X,X,X,X,X,X,1733,2391
2002,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",Cluster 36,1-Jan-02,31-Dec-02,X,X,X,X,X,X,X,X,X,1766,2413
2003,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",Cluster 36,1-Jan-03,31-Dec-03,X,X,X,X,X,X,X,X,X,1686,2620
2004,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",Cluster 36,1-Jan-04,31-Dec-04,X,X,X,X,X,X,X,X,X,1738,2820
2005,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",Cluster 36,1-Jan-05,31-Dec-05,X,X,X,X,X,X,X,X,X,1643,2740
